config_id,pop_size,generations,mut_rate,elite,tour_k,board_size,num_colors,run_number,success,time,generations_executed,generations_to_solution,fitness_evals,final_fitness,fitness_improvement,diversity_loss
pop200_gen500_mut0.1_elite0_tour2,200,500,0.1000,0,2,3,2,5,True,0.0103,1,1,200,6379.80,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour2,200,500,0.1000,0,2,3,2,6,True,0.0104,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour2,200,500,0.1000,0,2,3,2,7,True,0.0101,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour2,200,500,0.1000,0,2,3,2,8,True,0.0103,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour2,200,500,0.1000,0,2,3,2,9,True,0.0105,1,1,200,6379.80,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour2,200,500,0.1000,0,2,3,2,10,True,0.0110,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour3,200,500,0.1000,0,3,3,2,1,True,0.0107,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour3,200,500,0.1000,0,3,3,2,2,True,0.0108,1,1,200,6379.80,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour3,200,500,0.1000,0,3,3,2,3,True,0.0215,2,2,400,6384.80,4688.00,-0.0310
pop200_gen500_mut0.1_elite0_tour3,200,500,0.1000,0,3,3,2,4,True,0.0207,2,2,400,6384.80,4688.00,-0.0370
pop200_gen500_mut0.1_elite0_tour3,200,500,0.1000,0,3,3,2,5,True,0.0100,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour3,200,500,0.1000,0,3,3,2,6,True,0.0110,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour3,200,500,0.1000,0,3,3,2,7,True,0.0100,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour3,200,500,0.1000,0,3,3,2,8,True,0.0112,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour3,200,500,0.1000,0,3,3,2,9,True,0.0103,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour3,200,500,0.1000,0,3,3,2,10,True,0.0103,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour5,200,500,0.1000,0,5,3,2,1,True,0.0102,1,1,200,6379.80,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour5,200,500,0.1000,0,5,3,2,2,True,0.0101,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour5,200,500,0.1000,0,5,3,2,3,True,0.0103,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour5,200,500,0.1000,0,5,3,2,4,True,0.0099,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour5,200,500,0.1000,0,5,3,2,5,True,0.0100,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour5,200,500,0.1000,0,5,3,2,6,True,0.0103,1,1,200,6379.80,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour5,200,500,0.1000,0,5,3,2,7,True,0.0210,2,2,400,6384.80,4688.00,-0.0310
pop200_gen500_mut0.1_elite0_tour5,200,500,0.1000,0,5,3,2,8,True,0.0101,1,1,200,6379.80,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour5,200,500,0.1000,0,5,3,2,9,True,0.0099,1,1,200,6375.20,0.00,0.0000
pop200_gen500_mut0.1_elite0_tour5,200,500,0.1000,0,5,3,2,10,True,0.0101,1,1,200,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour1,300,500,0.1000,0,1,3,2,1,True,0.0230,1,1,300,6375.20,0.00,0.0000
pop300_gen500_mut0.1_elite0_tour1,300,500,0.1000,0,1,3,2,2,True,0.0206,1,1,300,6375.20,0.00,0.0000
